AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,102.0,56.3,28.9,25.2,12.6,19.5,10.8
Cash_from_Operations,364.5,263.6,197.1,254.3,217.4,186.0,218.0
Diluted_EPS,5.423,4.934,3.371,3.594,2.981,2.853,2.758
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,95.8,97.9,74.7,24.8,0.0,0.0,0.0
Net_Income,316.8,288.2,197.0,210.4,174.7,-237.5,-722.4
Revenue,2477.3,2382.2,1691.8,1596.6,1505.5,1407.1,1297.3
Shares_Diluted,58.4207,58.416,58.4383,58.5361,58.5996,58.717,58.9566
Total_Assets,2016.2,1778.3,1665.9,1549.0,1407.3,1319.2,16676.0
Total_Liabilities,883.0,804.7,808.5,732.0,637.8,616.1,15942.0
