AAII_YR_DATA,10/31/2020,10/31/2019,10/31/2018,10/31/2017,10/31/2016,10/31/2015,10/31/2014,10/31/2013
Capital_Expenditures,310.4,292.1,193.6,127.2,152.6,243.0,238.1,178.1
Cash_from_Operations,486.6,713.2,668.9,593.6,509.6,391.0,454.8,415.9
Diluted_EPS,4.806,9.334,2.815,7.518,5.587,4.138,5.512,5.961
Goodwill_Intangibles,3736.3,3834.2,3913.4,2859.5,2605.8,2608.2,2674.5,1586.4
LT_Debt,1383.9,1262.6,1985.7,1149.3,1107.4,1105.4,1280.8,301.7
Net_Income,238.4,466.7,139.9,372.9,273.9,203.5,269.9,296.2
Revenue,2430.9,2653.4,2532.8,2139.0,1966.8,1797.1,1717.8,1587.7
Shares_Diluted,49.6,50.0,49.7,49.6,49.026,49.179,48.96,49.685
Total_Assets,6737.5,6274.5,6112.8,4858.7,4478.6,4459.9,4458.3,3137.3
Total_Liabilities,2912.9,2646.1,2805.2,1683.0,1782.8,1792.4,1888.5,732.7
