AAII_YR_DATA,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,,1.7,1.3,0.7,0.7,0.7,1.0,0.7
Cash_from_Operations,,0.9,-8.0,-7.2,-7.8,-8.6,-10.3,-23.0
Diluted_EPS,0.225,-0.192,0.079,-0.239,-0.117,-0.811,-0.553,-0.665
Goodwill_Intangibles,,0.7,0.7,0.7,0.7,0.7,1.2,1.2
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,6.1,-5.0,2.1,-6.1,-3.0,-21.1,-15.1,-19.1
Revenue,78.3,60.9,62.7,60.2,56.6,54.8,63.6,73.8
Shares_Diluted,27.2377,26.3206,26.6164,25.7795,25.6428,26.0293,27.2493,28.7156
Total_Assets,102.0,89.0,89.3,85.1,90.7,96.2,116.7,137.4
Total_Liabilities,17.9,13.9,10.3,8.5,9.9,13.1,9.5,10.8
