AAII_YR_DATA,06/30/2020,06/30/2019,06/30/2018,06/30/2017,06/30/2016,06/30/2015,06/30/2014
Capital_Expenditures,136.9,137.1,153.4,138.5,58.2,52.3,29.2
Cash_from_Operations,297.3,178.5,161.0,118.6,123.0,129.4,95.5
Diluted_EPS,-0.79,1.634,1.351,1.477,1.041,1.054,0.604
Goodwill_Intangibles,1997.4,459.1,395.7,384.3,358.3,318.4,332.5
LT_Debt,2218.3,466.5,443.4,345.4,215.3,156.0,222.0
Net_Income,-67.0,107.5,88.0,95.3,65.5,66.0,38.4
Revenue,2380.1,1362.5,1158.8,972.0,827.2,742.0,683.3
Shares_Diluted,84.828,65.804,65.133,64.507,62.909,62.586,63.686
Total_Assets,5234.7,1953.8,1761.7,1477.3,1212.0,1058.2,1071.9
Total_Liabilities,3157.9,820.6,737.4,576.7,429.6,329.1,396.9
