AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,1.8,0.9,0.2,2.1,2.0,3.7,3.8
Cash_from_Operations,10.4,6.6,8.2,5.7,3.4,5.5,6.7
Diluted_EPS,2.859,1.72,1.931,1.852,2.051,2.201,1.912
Goodwill_Intangibles,20.7,20.9,10.8,10.8,4.2,4.4,4.6
LT_Debt,1.5,32.5,23.5,34.5,35.0,15.0,20.0
Net_Income,7.8,4.1,4.3,4.0,4.1,3.9,3.4
Revenue,36.1,31.0,26.4,23.4,20.6,20.3,19.6
Shares_Diluted,2.7187,2.3957,2.2146,2.1521,1.9886,1.7799,1.7724
Total_Assets,915.3,898.9,750.1,692.1,600.6,581.9,525.8
Total_Liabilities,829.4,818.9,691.0,638.1,547.8,533.9,480.8
