AAII_YR_DATA,03/31/2020,03/31/2019,03/31/2018,03/31/2017,03/31/2016,03/31/2015,03/31/2014
Capital_Expenditures,19.9,23.4,15.9,29.7,24.8,12.8,13.1
Cash_from_Operations,225.0,149.8,222.5,226.8,97.2,106.9,110.9
Diluted_EPS,-0.037,-0.933,0.913,0.358,-0.346,1.47,1.17
Goodwill_Intangibles,2307.9,2384.6,2544.1,2649.4,2763.4,247.6,262.0
LT_Debt,450.0,550.0,600.0,300.0,300.0,0.0,0.0
Net_Income,-2.8,-73.3,79.8,33.3,-28.4,61.2,49.1
Revenue,891.8,909.9,986.8,1162.1,955.4,453.7,396.6
Shares_Diluted,75.162,78.617,87.425,92.92,81.927,41.637,41.955
Total_Assets,3120.5,3270.0,3368.6,3601.5,3592.8,669.0,607.8
Total_Liabilities,1182.6,1204.6,1299.8,1165.3,1149.5,233.3,198.6
