AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015
Capital_Expenditures,0.0,0.3,0.0,0.3,0.0,,
Cash_from_Operations,-13.4,-2.5,-4.2,-0.4,-2.7,0.0,-0.1
Diluted_EPS,-0.235,-2.075,0.395,0.481,-0.828,-0.18,-0.143
Goodwill_Intangibles,8.1,7.0,7.4,,,,
LT_Debt,14.3,3.0,1.7,0.4,0.3,0.1,0.0
Net_Income,-2.8,-15.0,2.7,4.3,-5.5,-0.1,0.0
Revenue,29.2,3.5,17.7,14.8,15.8,,
Shares_Diluted,11.7254,7.2466,6.8805,8.9872,6.645,0.4047,0.2653
Total_Assets,48.4,33.6,44.4,29.0,22.0,5.7,0.2
Total_Liabilities,19.5,14.4,34.3,21.1,19.6,1.8,0.0
