AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,09/30/2016,09/30/2015,09/30/2014,09/30/2012
Capital_Expenditures,0.5,,0.0,0.0,0.0,0.0,0.0
Cash_from_Operations,-0.6,-0.8,-0.8,-0.7,-0.3,-0.1,0.0
Diluted_EPS,-0.005,-0.028,-0.128,-1.175,-0.812,-0.75,
Goodwill_Intangibles,,,,1.4,0.1,0.1,3.1
LT_Debt,8.7,0.0,0.1,0.3,0.2,0.0,0.4
Net_Income,-1.7,-1.8,-2.2,-1.9,-0.4,-0.3,-21.3
Revenue,0.3,0.6,1.3,0.5,0.2,0.3,0.0
Shares_Diluted,324.6908,62.4716,17.269,1.5832,0.5379,0.3423,0.0023
Total_Assets,9.3,0.3,0.4,1.8,0.5,0.3,3.1
Total_Liabilities,12.9,3.0,2.1,3.2,1.9,1.4,0.5
