AAII_YR_DATA,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015
Capital_Expenditures,1.4,3.6,4.2,1.3,0.2,0.0
Cash_from_Operations,-22.5,-22.5,-15.6,-7.3,-4.2,-0.6
Diluted_EPS,-1.08,-0.854,-0.378,-0.45,-0.355,-0.039
Goodwill_Intangibles,1.0,1.2,1.2,1.3,0.0,
LT_Debt,0.5,0.9,0.0,0.0,0.0,0.0
Net_Income,-63.0,-30.7,-10.0,-11.4,-9.0,-1.0
Revenue,0.6,0.8,0.8,0.1,0.0,0.0
Shares_Diluted,58.3528,35.9982,26.5827,25.2557,25.2557,25.2557
Total_Assets,145.8,30.3,29.5,12.7,4.8,0.2
Total_Liabilities,23.1,11.3,6.6,7.0,0.9,0.3
