AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,227.0,426.7,536.7,322.2,1619.5,1568.8,1763.5
Cash_from_Operations,-276.9,-53.2,258.6,1079.5,1687.0,2054.1,1980.5
Diluted_EPS,-1.142,-5.899,-3.658,12.52,-27.507,-67.51,24.286
Goodwill_Intangibles,11.9,2.5,,,5.4,325.1,3357.8
LT_Debt,5923.5,5010.4,4750.7,4942.6,5895.1,5885.6,4718.9
Net_Income,-198.1,-640.2,-304.1,873.6,-1596.8,-3910.5,1398.1
Revenue,2053.2,1705.4,1843.0,2776.4,4063.4,4564.5,4323.4
Shares_Diluted,173.4,108.525,83.125,69.775,58.05,57.925,57.775
Total_Assets,16931.2,14023.7,14625.9,14374.5,13637.0,16040.8,19472.9
Total_Liabilities,7620.3,5932.3,5893.8,6123.9,7124.1,7825.8,6681.3
