AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.0,0.0,0.0,0.1,8.8,,,,
Cash_from_Operations,-34.0,-15.1,-25.8,-39.5,-1042.1,,,,
Diluted_EPS,-0.481,-0.421,-1.448,-1.409,-48.56,-13.917,-40.946,-22.37,-1.995
Goodwill_Intangibles,0.0,0.0,0.0,705.5,2.5,,,,
LT_Debt,30.9,15.5,18.1,427.1,287.1,0.0,0.0,0.0,0.0
Net_Income,-31.3,-16.2,-47.0,-42.2,-1208.4,-292.3,-450.6,-233.5,-10.4
Revenue,,0.0,3.0,0.0,0.0,373.0,0.0,0.0,0.0
Shares_Diluted,65.1369,38.4453,32.4785,29.9478,24.885,21.0054,11.0054,10.4372,5.2368
Total_Assets,94.5,16.1,23.3,1616.3,1522.3,,,,
Total_Liabilities,37.2,26.5,25.0,680.5,469.2,,,,
