AAII_YR_DATA,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016
Capital_Expenditures,89.5,33.2,21.3,18.3,14.4
Cash_from_Operations,-410.7,-370.9,36.4,39.6,17.8
Diluted_EPS,-0.541,-2.002,-0.074,0.005,-0.024
Goodwill_Intangibles,10.7,12.1,13.6,1.9,2.1
LT_Debt,0.0,0.0,0.0,0.0,0.0
Net_Income,-272.5,-1007.6,-37.3,2.6,-12.0
Revenue,763.5,591.2,401.9,289.9,190.6
Shares_Diluted,503.3847,503.3847,503.3847,503.3847,503.3847
Total_Assets,1039.1,603.3,378.5,280.3,180.7
Total_Liabilities,1308.0,1143.8,356.2,223.3,163.6
