AAII_YR_DATA,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
Capital_Expenditures,0.1,0.0,0.0,0.0,0.0,0.0,0.0
Cash_from_Operations,-2.0,0.0,0.0,0.0,0.4,0.0,0.5
Diluted_EPS,-0.049,-0.003,0.0,0.39,-0.23,-0.037,-0.029
Goodwill_Intangibles,,,,,0.0,0.0,0.1
LT_Debt,2.2,0.0,0.0,0.0,0.0,0.0,0.2
Net_Income,-2.6,-0.1,0.0,6.2,-3.6,-0.6,-0.5
Revenue,1.0,0.0,0.0,0.0,1.9,2.4,2.5
Shares_Diluted,52.0997,25.4286,15.8122,15.8122,15.8122,15.8122,15.8122
Total_Assets,0.5,0.0,0.0,0.0,0.0,16.9,17.1
Total_Liabilities,2.9,0.0,0.0,0.0,6.2,19.8,19.5
