AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2012,12/31/2011
Capital_Expenditures,24.5,32.5,14.1,9.6,9.2,6.2,4.0
Cash_from_Operations,70.6,76.8,66.0,101.9,83.4,168.0,166.7
Diluted_EPS,0.468,1.177,1.772,1.097,0.941,1.257,-0.537
Goodwill_Intangibles,61.5,61.8,124.0,61.7,62.0,,
LT_Debt,641.1,663.6,591.7,582.4,570.8,578.0,677.0
Net_Income,34.9,88.0,126.6,77.9,70.3,39.7,-17.3
Revenue,740.2,738.3,723.1,719.9,617.6,457.7,403.4
Shares_Diluted,74.439,74.712,71.448,70.998,74.7345,31.599,32.11
Total_Assets,1360.0,1346.5,1231.5,1128.6,1083.2,1079.6,1097.4
Total_Liabilities,943.9,916.7,840.8,879.2,838.7,768.3,828.0
