AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,67.7,87.9,29.0,42.4,80.3,53.5,84.0
Cash_from_Operations,240.8,589.3,602.0,335.6,328.3,350.0,379.4
Diluted_EPS,1.274,1.29,0.969,0.918,0.862,0.84,0.741
Goodwill_Intangibles,3285.2,2865.7,2560.0,2206.2,2216.9,2102.5,2300.1
LT_Debt,998.4,895.8,1109.4,1030.1,1033.1,1033.5,640.1
Net_Income,506.1,453.8,322.6,279.2,259.0,250.5,231.2
Revenue,1881.1,1556.3,1302.4,1127.3,1068.9,1030.6,1004.4
Shares_Diluted,397.2,351.7,332.9,304.0,300.4,298.3,312.0
Total_Assets,58589.8,47877.3,44453.4,40609.8,38946.7,35997.1,33213.7
Total_Liabilities,50642.6,41343.4,38633.5,35467.9,34215.1,31364.0,28645.3
