AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,137.9,46.7,130.2,72.4,84.5,130.7,136.4
Cash_from_Operations,60.2,55.6,46.8,41.2,31.5,28.2,19.9
Diluted_EPS,-0.155,0.034,-0.187,-0.159,-0.071,-0.611,-0.218
Goodwill_Intangibles,115.5,111.4,118.9,105.6,104.9,98.8,79.6
LT_Debt,626.6,566.1,542.6,509.4,563.4,541.1,485.5
Net_Income,-4.8,1.0,-4.9,-3.7,-1.5,-10.5,-2.9
Revenue,114.4,106.8,94.8,86.4,83.8,73.8,61.3
Shares_Diluted,30.6959,28.6759,26.3582,23.194,21.1596,17.2535,13.1642
Total_Assets,1039.5,938.8,928.5,851.7,827.2,787.8,690.5
Total_Liabilities,679.2,603.4,578.2,541.1,593.3,570.1,507.4
