AAII_YR_DATA,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,21.7,33.4,31.6,39.4,34.4,29.1,17.3,18.7
Cash_from_Operations,397.6,298.8,118.7,175.3,165.4,146.1,121.8,105.1
Diluted_EPS,8.974,6.401,5.624,4.514,3.465,2.899,2.436,2.048
Goodwill_Intangibles,280.3,199.6,200.5,202.7,198.1,196.5,185.9,182.2
LT_Debt,404.1,499.7,657.6,508.8,436.9,326.3,319.3,246.4
Net_Income,366.7,261.6,234.5,191.6,149.0,128.3,110.7,97.3
Revenue,3936.6,3199.5,2998.1,2788.2,2570.8,2363.1,2246.6,2079.7
Shares_Diluted,40.865,40.865,41.693,42.449,42.984,44.254,45.441,47.53
Total_Assets,1739.7,1483.3,1240.9,1101.1,994.1,934.4,892.9,823.8
Total_Liabilities,1100.2,1073.1,1017.3,877.9,788.9,678.6,648.6,537.6
