AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.0,0.0,0.0,0.1,0.1,0.3,0.0
Cash_from_Operations,-26.7,-24.0,-19.1,-37.3,-42.5,-22.8,-8.5
Diluted_EPS,-19.329,-268.115,-316.92,,,,
Goodwill_Intangibles,0.1,0.1,0.1,0.1,0.1,,
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,-31.1,-29.4,-21.1,-38.8,-48.1,-27.6,-10.9
Revenue,,0.0,0.0,0.0,0.0,0.0,0.0
Shares_Diluted,1.6086,0.1095,0.0667,0.0252,0.0168,0.01,0.0032
Total_Assets,14.6,26.3,26.8,27.5,47.0,39.5,8.7
Total_Liabilities,5.1,2.7,2.1,2.1,6.8,3.5,2.2
