AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,02/29/2016,02/28/2015,02/28/2014
Capital_Expenditures,0.1,0.0,0.2,0.6,0.2,0.2,,,
Cash_from_Operations,-14.3,-16.2,-15.6,-11.1,-7.1,-4.6,-0.1,-0.1,-0.1
Diluted_EPS,-0.019,-0.046,-0.186,-0.178,-0.092,-0.072,-0.074,-0.053,-0.256
Goodwill_Intangibles,76.8,0.4,0.5,0.0,0.0,0.3,,,
LT_Debt,1.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,-18.4,-16.9,-19.8,-16.6,-8.1,-5.7,-0.1,-0.1,-0.1
Revenue,4.1,,,,,,0.0,0.0,0.0
Shares_Diluted,956.5338,364.4447,106.298,93.4403,87.4003,80.1583,1.0,1.0,0.337
Total_Assets,280.4,66.1,4.2,6.0,5.2,4.9,0.1,0.2,0.2
Total_Liabilities,9.5,3.1,2.1,2.4,0.8,0.7,0.0,0.0,0.0
