AAII_YR_DATA,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,11.6,13.9,14.6,11.9,4.1,7.4,4.8,6.2
Cash_from_Operations,146.8,98.2,105.2,77.0,74.1,47.4,43.9,-1.5
Diluted_EPS,1.414,1.265,1.09,0.905,0.749,0.647,0.578,1.747
Goodwill_Intangibles,756.8,654.7,637.0,613.2,584.4,535.7,526.5,852.3
LT_Debt,108.0,104.3,134.0,179.8,191.8,204.7,204.0,173.8
Net_Income,78.3,70.7,61.6,50.4,40.1,34.1,29.8,85.9
Revenue,963.9,948.4,922.0,855.3,799.8,750.4,719.5,677.2
Shares_Diluted,55.359,55.895,56.487,55.689,53.513,52.693,51.487,49.14100000000001
Total_Assets,1513.8,1400.8,1183.0,1176.2,1118.6,996.3,991.2,897.5
Total_Liabilities,811.1,741.5,589.4,645.4,638.6,568.4,591.4,523.0
