AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
Capital_Expenditures,0.6,0.3,2.6,0.1,0.1,0.0
Cash_from_Operations,-34.2,-23.9,-11.1,-8.1,-3.3,-0.1
Diluted_EPS,-2.264,-2.198,-1.733,-0.865,-0.224,-0.022
Goodwill_Intangibles,7.3,8.0,8.7,9.3,10.0,10.7
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,-47.0,-37.5,-25.6,-9.5,-2.8,-0.3
Revenue,,0.0,0.0,0.0,0.0,0.0
Shares_Diluted,20.746,17.078,14.754,11.009,12.5655,12.5655
Total_Assets,41.9,70.6,49.8,26.3,14.3,17.9
Total_Liabilities,11.2,4.3,3.8,1.0,0.7,1.8
