AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,1.2,1.0,0.3,0.3,0.1,1.0,0.0
Cash_from_Operations,2.4,1.4,-0.3,4.7,1.8,1.6,2.0
Diluted_EPS,0.092,-0.271,0.11,0.471,-0.375,0.16,-0.313
Goodwill_Intangibles,7.5,8.2,8.8,4.4,4.7,0.0,
LT_Debt,0.0,0.0,0.0,1.3,3.4,1.2,3.8
Net_Income,0.9,-2.6,1.1,2.2,-2.7,1.2,-2.3
Revenue,55.7,60.6,49.5,43.4,27.8,25.5,25.4
Shares_Diluted,10.097,9.5209,10.3614,4.6675,7.2376,7.2376,7.2376
Total_Assets,54.7,52.9,56.3,56.1,15.3,8.7,6.7
Total_Liabilities,6.8,7.8,10.1,11.0,11.6,5.7,7.6
