AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
Capital_Expenditures,11.8,5.3,5.2,4.3,2.2,3.1
Cash_from_Operations,-17.8,-15.6,-7.2,-1.1,-0.9,-9.9
Diluted_EPS,-0.939,-0.957,-1.842,-1.034,-1.053,-1.063
Goodwill_Intangibles,47.2,2.2,2.3,1.3,0.9,0.9
LT_Debt,26.1,21.2,25.3,17.4,13.0,14.6
Net_Income,-13.7,-12.0,-23.5,-12.4,-12.7,-12.8
Revenue,72.6,57.6,45.6,37.3,31.0,23.7
Shares_Diluted,14.6242,12.5674,12.7708,12.0444,12.0444,12.0444
Total_Assets,182.2,112.1,82.3,30.7,30.7,35.8
Total_Liabilities,39.8,30.4,34.8,24.7,19.4,17.9
