AAII_YR_DATA,04/30/2021,04/30/2020,04/30/2019,04/30/2018,04/30/2017,04/30/2016,04/30/2015,04/30/2014
Capital_Expenditures,4.7,4.6,2.4,3.7,3.5,3.2,5.5,8.4
Cash_from_Operations,8.1,15.5,-1.6,-4.7,-0.1,13.1,-2.9,2.0
Diluted_EPS,0.358,0.104,-0.205,-0.771,0.33,0.493,0.219,0.72
Goodwill_Intangibles,2.0,2.4,2.7,3.1,7.4,12.6,8.4,8.8
LT_Debt,36.0,40.4,45.6,41.1,30.6,26.8,34.7,26.6
Net_Income,1.5,0.4,-0.9,-3.2,1.4,2.1,0.9,2.9
Revenue,277.7,281.0,290.6,278.1,253.4,253.9,230.2,222.5
Shares_Diluted,4.302,4.2701,4.2286,4.2055,4.2136,4.224,4.1164,4.0745
Total_Assets,194.2,176.1,161.5,161.2,151.2,136.7,138.3,125.5
Total_Liabilities,133.6,117.2,103.2,102.4,89.3,76.7,81.6,70.1
