AAII_YR_DATA,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,14.9,0.6,1.0,1.5,6.3,0.8,111.9,0.2
Cash_from_Operations,-50.9,-29.9,13.6,-3.2,-49.5,-6.4,3.3,14.7
Diluted_EPS,-0.186,-0.137,-0.111,-0.591,-0.137,0.313,0.287,-0.609
Goodwill_Intangibles,36.2,43.2,44.6,13.3,12.5,13.8,16.5,15.4
LT_Debt,0.0,14.4,28.8,30.7,28.8,0.0,0.0,13.1
Net_Income,-10.4,-7.2,-5.7,-28.3,-6.5,14.7,12.3,-21.1
Revenue,76.9,135.7,112.4,102.8,129.5,201.1,170.2,94.5
Shares_Diluted,55.96,52.3373,51.1886,47.9438,47.4477,46.9256,42.7158,34.708
Total_Assets,495.2,371.2,428.8,438.3,439.7,371.5,323.1,204.3
Total_Liabilities,91.5,153.4,203.2,215.3,207.4,132.5,111.5,115.8
