AAII_YR_DATA,12/29/2019,12/30/2018,12/31/2017,01/01/2017,01/03/2016,12/28/2014,12/29/2013
Capital_Expenditures,145.6,75.7,73.5,94.1,56.8,52.0,50.5
Cash_from_Operations,48.7,80.8,72.8,62.3,70.7,14.7,21.6
Diluted_EPS,-0.735,0.173,0.124,0.789,0.0,-1.234,-0.589
Goodwill_Intangibles,504.3,244.7,217.9,182.1,160.4,140.0,114.1
LT_Debt,456.8,278.0,279.7,218.0,203.2,155.4,159.4
Net_Income,-31.9,7.9,5.6,35.4,0.0,-38.1,-13.5
Revenue,1462.8,1179.3,1088.5,943.6,859.0,692.8,663.5
Shares_Diluted,50.751,43.4217,45.32,44.9765,44.8513,44.6233,30.8853
Total_Assets,1751.5,600.3,581.5,490.2,427.3,364.6,329.5
Total_Liabilities,1442.0,414.7,412.5,335.5,319.3,258.0,252.3
