AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012
Capital_Expenditures,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
Cash_from_Operations,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9
Diluted_EPS,0.918,0.729,0.669,0.422,0.178,1.14,1.132,2.264
Goodwill_Intangibles,13.7,13.7,13.4,13.7,13.9,14.2,14.5,14.8
LT_Debt,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2
Net_Income,4.4,3.4,3.1,1.9,0.8,4.1,4.0,4.0
Revenue,20.0,19.4,20.4,21.9,25.9,23.5,21.5,21.5
Shares_Diluted,4.6019,4.6107,4.6296,4.7345,4.8008,4.7983,4.8161,2.3931
Total_Assets,809.7,738.8,712.3,641.5,582.8,543.3,539.5,528.9
Total_Liabilities,726.4,663.3,642.3,571.4,515.0,480.2,482.6,474.2
