AAII_YR_DATA,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012
Capital_Expenditures,13.8,33.6,58.0,54.1,30.7,58.2,29.9
Cash_from_Operations,20.2,24.0,56.0,44.6,22.2,84.2,44.4
Diluted_EPS,0.464,-0.53,4.957,3.572,5.561,5.765,6.191
Goodwill_Intangibles,63.5,130.3,64.5,70.0,75.5,73.5,70.5
LT_Debt,13.3,17.1,33.3,36.5,18.1,1.9,0.2
Net_Income,17.3,-13.1,115.0,66.4,92.1,74.2,57.5
Revenue,141.7,198.2,342.9,343.6,298.6,261.4,138.6
Shares_Diluted,37.3362,24.711,23.1941,18.5762,16.5546,12.8724,9.2946
Total_Assets,790.6,773.9,760.7,639.6,532.7,367.5,243.1
Total_Liabilities,161.9,161.6,155.9,156.1,133.0,76.3,45.3
