AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,23.1,18.3,25.7,40.8,27.3,17.6,21.1
Cash_from_Operations,137.6,183.9,146.2,99.8,188.0,149.0,138.4
Diluted_EPS,0.566,0.586,0.043,1.09,0.718,0.579,0.532
Goodwill_Intangibles,1872.0,1215.0,1256.4,1298.8,1646.1,1252.1,1098.4
LT_Debt,1339.0,651.0,667.9,653.6,834.4,804.6,708.1
Net_Income,67.1,68.9,5.1,129.5,85.4,67.6,63.9
Revenue,1258.3,1009.8,1024.2,1005.7,1046.0,1016.1,864.9
Shares_Diluted,118.571,117.632,119.444,118.847,118.919,116.771,120.0552
Total_Assets,3257.5,2122.5,1861.6,1902.3,1975.8,1850.7,1681.9
Total_Liabilities,2127.6,1074.2,1097.0,1147.4,1321.4,1269.3,1138.2
