AAII_YR_DATA,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015
Capital_Expenditures,0.0,0.0,0.0,0.0,0.0,0.0
Cash_from_Operations,-47.3,-57.7,54.9,59.6,110.0,17.7
Diluted_EPS,-2.87,-1.766,-2.204,-2.189,-1.641,-0.712
Goodwill_Intangibles,18.6,68.2,123.7,310.1,464.4,578.8
LT_Debt,1619.3,1598.5,1598.1,1345.5,1166.9,1142.4
Net_Income,-109.9,-64.3,-78.4,-74.0,-51.6,-22.3
Revenue,116.5,168.6,214.8,241.0,248.7,113.6
Shares_Diluted,38.298,36.413,35.56,33.804,31.416,31.386
Total_Assets,2648.9,2750.6,2876.1,2775.8,2712.2,2833.4
Total_Liabilities,1999.9,2019.2,2095.3,1889.1,1907.7,1946.7
