AAII_YR_DATA,06/30/2020,06/30/2019,06/30/2018,06/30/2017,06/30/2016,06/30/2015,06/30/2014
Capital_Expenditures,34.0,29.9,18.5,20.9,36.4,20.1,19.8
Cash_from_Operations,59.3,47.2,70.0,98.4,37.2,68.7,-0.7
Diluted_EPS,0.828,1.35,1.607,1.614,2.07,1.514,-0.097
Goodwill_Intangibles,123.7,74.8,79.3,78.6,141.3,49.9,42.4
LT_Debt,368.3,313.6,299.8,306.9,347.3,286.7,286.4
Net_Income,33.6,54.7,64.9,64.6,82.7,60.3,-3.1
Revenue,800.4,828.0,820.0,764.3,751.5,748.6,691.9
Shares_Diluted,40.504,40.523,40.385,40.042,39.962,39.815,32.193
Total_Assets,784.1,726.7,671.7,623.4,607.8,493.3,472.3
Total_Liabilities,595.9,510.7,486.7,472.2,517.4,463.7,457.2
