AAII_YR_DATA,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
Capital_Expenditures,0.1,0.1,0.3,0.0,0.0,0.0,0.0
Cash_from_Operations,-25.4,-14.5,-11.0,-2.4,-0.1,-0.2,-0.1
Diluted_EPS,-5.07,-7.304,-5.323,-7.196,-1.557,-4.415,-1.103
Goodwill_Intangibles,54.9,42.4,3.2,2.0,,,
LT_Debt,32.6,32.1,0.0,0.0,0.0,0.0,0.0
Net_Income,-36.9,-29.8,-12.2,-6.8,-0.2,-0.6,-0.1
Revenue,26.9,18.3,1.8,0.8,,,
Shares_Diluted,7.2725,4.0853,2.2897,0.9435,0.1353,0.1353,0.134
Total_Assets,77.3,59.9,6.2,2.8,0.0,0.1,0.7
Total_Liabilities,69.7,55.7,3.7,4.7,0.2,0.0,0.0
