Q_Report_Date,Q_Date,Q_EPS_Diluted,Q_EPS_Projections_Date_0,Q_EPS_Projections_1,Q_EPS_Projections_Date_1,Q_EPS_Projections_2,Q_EPS_Projections_Date_2,Q_EPS_Projections_3,Q_EPS_Projections_Date_3,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21
,12/31/2020,1.12,3/26/2020,1.4,2/25/2020,1.38,1/23/2020,1.41,1/22/2020,1.41,,1.43,,1.53,,1.56,1.64,1.65,1.68,1.7536306730000002,,
,9/30/2020,1.22,,1.47,,1.45,,1.47,,1.47,,1.56,,1.59,,1.66,1.69,1.71,1.7746322380000001,,,
,6/30/2020,1.16,,1.32,,1.35,,1.37,,1.37,,1.39,,1.47,,1.49,1.59,1.61,1.64,1.648622848,,
,3/31/2020,1.19,,1.28,,1.25,,1.25,,1.25,,1.26,,1.31,,1.33,1.54,1.56,1.58,1.543615023,,
,12/31/2019,1.41651921,,1.51,,1.45,,1.48,,1.63,1.69,1.71,1.69,1.67,1.66,1.68,1.73,1.74,1.83,1.81,1.82,1.73
,9/30/2019,1.6999031390000001,,1.51,,1.53,,1.55,,1.65,1.68,1.7,1.69,1.68,1.72,1.78,1.86,1.82,1.83,1.79,1.72,
,6/28/2019,1.499130575,,1.52,,1.51,,1.52,,1.54,1.57,1.58,1.62,1.66,1.67,1.74,1.68,1.66,1.61,,,
,3/29/2019,1.596988039,,1.35,,1.37,,1.47,,1.49,1.5,1.51,1.57,1.53,1.55,1.5,,,,,,
,12/31/2018,1.379878638,,1.59,,1.6,,1.65,,1.62,1.63,1.59,1.5,1.34,1.32,,,,,,,
,9/28/2018,1.649697788,,1.7,,1.65,,1.64,,1.59,1.52,1.36,1.33,1.32,1.3,,,,,,,
,6/29/2018,1.377335103,,1.39,,1.42,,1.53,,1.49,1.46,1.4,1.25,1.23,1.22,1.19,,,,,,
,3/29/2018,1.380394415,,1.35,,1.34,,1.24,,1.11,1.12,1.11,1.09,1.08,,,,,,,,
,12/29/2017,0.840853077,,1.15,,1.12,,1.11,,1.08,1.13,1.09,1.0,0.94,1.06,,,,,,,
,9/29/2017,1.119304093,,1.12,,1.13,,1.1,,1.04,1.1,1.08,1.0,0.93,0.92,,,,,,,
,6/30/2017,0.968710326,,0.94,,0.99,,0.97,,0.93,0.87,0.85,,,,,,,,,,
,3/31/2017,0.7983400959999999,,0.88,,0.87,,0.85,,0.78,0.76,,,,,,,,,,,
,12/30/2016,0.962090345,,0.89,,0.83,,0.84,,0.81,0.83,0.96,0.98,,,,,,,,,
,9/30/2016,0.866206721,,0.86,,0.82,,0.8,,0.83,0.92,0.93,,,,,,,,,,
,6/30/2016,0.784764555,,0.77,,0.75,,0.73,,0.75,0.83,0.85,,,,,,,,,,
,3/31/2016,0.48948990299999995,,0.67,,0.68,,0.73,,0.75,0.76,,,,,,,,,,,
,12/31/2015,0.6952691,,0.72,,0.74,,0.76,,0.92,0.94,,,,,,,,,,,
,9/30/2015,0.7461795309999999,,0.74,,0.75,,0.76,,0.89,,,,,,,,,,,,
,6/30/2015,0.7643710420000001,,0.78,,0.75,,0.82,,0.81,,,,,,,,,,,,
,3/31/2015,0.703331855,,0.7,,0.76,,0.73,,0.74,,,,,,,,,,,,
,12/31/2014,0.784977713,,0.77,,0.78,,0.75,,0.8,0.86,0.91,0.89,0.9,0.75,,,,,,,
,9/30/2014,0.784358656,,0.76,,0.75,,0.77,,0.82,0.83,0.88,0.86,0.87,0.71,,,,,,,
,6/30/2014,0.7066709859999999,,0.69,,0.7,,0.76,,0.77,0.79,0.83,0.82,0.81,0.85,0.73,,,,,,
,3/31/2014,0.597571108,,0.73,,0.74,,0.75,,0.78,0.83,0.79,,,,,,,,,,
,12/31/2013,0.666550995,,0.79,,0.8,,0.79,,0.84,0.77,,,,,,,,,,,
,9/30/2013,0.7427077459999999,,0.77,,0.78,,0.83,,0.8,,,,,,,,,,,,
,6/28/2013,0.518532411,,0.8,,0.79,,0.8,,0.81,0.86,0.82,,,,,,,,,,
,3/28/2013,0.79804002,,0.83,,0.84,,0.83,,0.82,0.81,0.83,,,,,,,,,,
,12/31/2012,0.757233594,,0.83,,0.82,,0.78,,,,,,,,,,,,,,
,9/28/2012,0.798317135,,0.78,,,,,,,,,,,,,,,,,,
,6/29/2012,0.756791812,,0.71,,,,,,,,,,,,,,,,,,
,3/30/2012,0.696017687,,0.62,,,,,,,,,,,,,,,,,,
,12/30/2011,0.666682311,,,,,,,,,,,,,,,,,,,,
,9/30/2011,0.56466195,,,,,,,,,,,,,,,,,,,,
,6/30/2011,0.434457221,,,,,,,,,,,,,,,,,,,,
,3/31/2011,0.309819505,,,,,,,,,,,,,,,,,,,,
,12/31/2010,0.322765248,,,,,,,,,,,,,,,,,,,,
,9/30/2010,0.25507398,,,,,,,,,,,,,,,,,,,,
,6/30/2010,0.215062455,,,,,,,,,,,,,,,,,,,,
,3/31/2010,0.20511792199999998,,,,,,,,,,,,,,,,,,,,
,12/31/2009,0.158149613,,,,,,,,,,,,,,,,,,,,
,9/30/2009,0.146320066,,,,,,,,,,,,,,,,,,,,
,6/30/2009,0.058612948,,,,,,,,,,,,,,,,,,,,
,3/31/2009,0.19406262300000002,,,,,,,,,,,,,,,,,,,,
,12/31/2008,0.11,,,,,,,,,,,,,,,,,,,,
,9/30/2008,0.26,,,,,,,,,,,,,,,,,,,,
,6/30/2008,0.21,,,,,,,,,,,,,,,,,,,,
,3/31/2008,0.3,,,,,,,,,,,,,,,,,,,,
,12/31/2007,0.2,,,,,,,,,,,,,,,,,,,,
,9/28/2007,0.31,,,,,,,,,,,,,,,,,,,,
,6/29/2007,0.31,,,,,,,,,,,,,,,,,,,,
,3/30/2007,0.29,,,,,,,,,,,,,,,,,,,,
,12/29/2006,0.31,,,,,,,,,,,,,,,,,,,,
,9/29/2006,0.3,,,,,,,,,,,,,,,,,,,,
,6/30/2006,0.24,,,,,,,,,,,,,,,,,,,,
,3/31/2006,0.25,,,,,,,,,,,,,,,,,,,,
,12/30/2005,0.29,,,,,,,,,,,,,,,,,,,,
,9/30/2005,0.28,,,,,,,,,,,,,,,,,,,,
,6/30/2005,0.25,,,,,,,,,,,,,,,,,,,,
,3/31/2005,0.2,,,,,,,,,,,,,,,,,,,,
,12/31/2004,0.23,,,,,,,,,,,,,,,,,,,,
,9/30/2004,0.2,,,,,,,,,,,,,,,,,,,,
,6/30/2004,0.17,,,,,,,,,,,,,,,,,,,,
,3/31/2004,0.15,,,,,,,,,,,,,,,,,,,,
,12/31/2003,0.14,,,,,,,,,,,,,,,,,,,,
