CNBC_Matches_Reported_EPS,Q_Report_Date,Q_Date,Q_EPS_Diluted,Q_EPS_Adjusted,Q_EPS_Projections_Date_0,Q_EPS_Projections_1,Q_EPS_Projections_Date_1,Q_EPS_Projections_2,Q_EPS_Projections_Date_2,Q_EPS_Projections_3,Q_EPS_Projections_Date_3,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,,,,,,,,,,,,,,,
Non-GAAP,,12/31/2023,,0.43,9/4/2022,0.44,8/1/2022,0.45,7/6/2022,0.45,6/4/2022,0.45,5/2/2022,0.45,4/12/2022,,3/11/2022,0.39,2/4/2022,0.38,1/6/2022,0.39,12/5/2021,0.38,10/31/2021,0.38,10/4/2021,0.37,8/31/2021,0.36,7/31/2021,0.37,6/25/2021,0.36,5/27/2021,0.36,4/29/2021,0.36,4/23/2021
,,9/30/2023,,0.41,,0.42,,0.44,,0.44,,0.43,,0.43,,,,0.38,,0.39,,0.39,,0.37,,0.37,,0.36,,0.34,,0.35,,0.34,,0.34,,0.34,
,,6/30/2023,,0.41,,0.42,,0.44,,0.44,,0.44,,0.44,,,,0.38,,0.38,,0.39,,0.39,,0.39,,0.39,,0.34,,0.34,,0.34,,0.34,,0.34,
,,3/30/2023,,0.4,,0.41,,0.43,,0.43,,0.42,,0.42,,,,0.36,,0.36,,0.37,,0.37,,0.37,,0.37,,0.36,,0.36,,0.36,,0.36,,0.36,
,,12/31/2022,,0.37,,0.37,,0.39,,0.39,,0.39,,0.4,,0.4,,0.39,2/4/2022,0.38,1/6/2022,0.39,12/5/2021,0.38,10/31/2021,0.38,10/4/2021,0.37,8/31/2021,0.36,7/31/2021,0.37,6/25/2021,0.36,5/27/2021,0.36,4/29/2021,0.36,4/23/2021
,,9/30/2022,,0.35,,0.35,,0.37,,0.37,,0.38,,0.38,,0.38,,0.38,,0.39,,0.39,,0.37,,0.37,,0.36,,0.34,,0.35,,0.34,,0.34,,0.34,
,7/28/2022,6/30/2022,0.28,0.37,,0.38,,0.38,,0.38,,0.38,,0.38,,0.38,,0.38,,0.39,,0.39,,0.39,,0.39,,0.34,,0.34,,0.34,,0.34,,0.34,,,
,4/28/2022,3/31/2022,0.28,0.38,,0.36,,0.36,,0.36,,0.36,,0.37,,0.37,,0.37,,0.37,,0.36,,0.36,,0.36,,0.36,,0.36,,,,,,,,,
,2/3/2022,12/31/2021,0.13,0.36,,0.33,,0.33,,0.33,,0.33,,0.32,,0.31,,0.31,,0.31,,0.31,,0.32,4/23/2021,0.32,3/24/2021,0.31,2/27/2021,0.31,2/26/2021,,,,,,,,
,10/28/2021,9/30/2021,0.24,0.35,,0.32,,0.31,,0.3,,0.3,,0.3,,0.3,,0.3,,0.29,,0.29,,0.29,,,,,,,,,,,,,,,
,7/29/2021,6/30/2021,0.24,0.35,,0.31,,0.3,,0.3,,0.29,,0.29,,0.29,,0.29,,,,,,,,,,,,,,,,,,,,,
,4/28/2021,3/31/2021,0.25,0.35,,0.28,,0.28,,0.28,,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2/3/2021,12/31/2020,0.06,0.29,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10/27/2020,9/30/2020,-0.1,0.24,,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7/29/2020,6/30/2020,0.08,0.19,,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4/29/2020,3/31/2020,0.05,0.17,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2/7/2020,12/31/2019,0.09,0.19,,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11/5/2019,9/30/2019,0.01,0.15,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8/6/2019,6/28/2019,-0.98,0.14,,-0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3/29/2019,-0.59,,,-0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,12/31/2018,-0.94,,,-0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9/28/2018,-0.26,,,-0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6/29/2018,-0.7,,,-0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3/29/2018,-0.79,,,-0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,12/29/2017,-0.69,,,-0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9/29/2017,-0.69,,,-0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6/30/2017,-0.69,,,-0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3/31/2017,-0.68,,,-0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
